# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7963205522610584,3.2655294764271248,0.008617233559480025,0,3.0,0.02378984343983679,180.0,0.0,0.0
 0.0898492474789935,1.8084298830329146,3.2655312976595643,0.008617233559480025,0.26954774243698054,3.0000000000000004,0.02378984343983679,180.0,0.4407441084380799,0.0
 0.1276350965853893,1.8207566277456364,3.265536734547171,0.025271123935454252,0.38290528975616794,3.000000000000001,0.02231618093872478,180.0,0.5412402494651736,0.0
 0.15701033364673259,1.8332989149949532,3.2655457468753784,0.04117018457063431,0.47103100094019784,3.000000000000001,0.02095849076066936,180.0,0.60568588827086,0.0
 0.1820884983750207,1.8460548733765947,3.2655582944296193,0.05635967505029044,0.5462654951250622,3.0,0.01970547663275816,180.0,0.6492870469101182,0.0
 0.20445390661241972,1.8590226314862905,3.2655743369953254,0.07088124491769048,0.6133617198372592,2.9999999999999973,0.018547140558666363,180.0,0.6789655600192998,0.0
 0.22491450338737903,1.8722003179197697,3.2655938343579316,0.0847732854653298,0.6747435101621372,3.0000000000000027,0.017474611652555434,180.0,0.698679552717876,0.0
 0.24394748575978875,1.8855860612727622,3.26561674630287,0.09807124107617225,0.7318424572793664,3.0000000000000013,0.0164799996577026,180.0,0.7109700478799619,-1.5865233639228778e-12
 0.2618619458154716,1.8991779901409975,3.2656430326155723,0.11080788559970477,0.7855858374464151,3.000000000000006,0.015556270300796076,179.99999999999997,0.7175869890167508,1.6709470232251119e-12
 0.2788712878444888,1.9129742331202049,3.2656726530814737,0.12301356813146326,0.8366138635334666,3.0,0.014697140996311975,180.0,0.7197932505675626,0.0
 0.29512993427405537,1.9269729188061144,3.2657055674860054,0.1347164320948297,0.8853898028221664,3.0000000000000036,0.01389698506215074,180.0,0.718530874124765,0.0
 0.31075372908315274,1.9411721757944551,3.2657417356146006,0.14594261103615638,0.9322611872494585,3.0,0.013150756320810466,180.0,0.7145199317800348,0.0
 0.3258320947500733,1.9555701326809567,3.2657811172526925,0.1567164038438389,0.9774962842502201,2.9999999999999925,0.012453918648909847,180.0,0.7083211353062856,0.0
 0.3404356800475311,1.9701649180613485,3.265823672185715,0.16706043196127637,1.0213070401425934,2.999999999999996,0.011802385895955768,180.0,0.7003774461532286,-2.003545608544072e-12
 0.3546213862821186,1.9849546605313604,3.265869360199099,0.1769957806657367,1.063864158846356,3.000000000000008,0.011192471269454383,179.99999999999997,0.6910428152062407,2.0573964959615557e-12
 0.3684357917631198,1.999937488686722,3.265918141078278,0.1865421263197283,1.1053073752893596,3.0,0.010620844231180817,180.0,0.6806026493693939,0.0
 0.3819175564999354,2.0151115311231624,3.2659699746086863,0.19571785111777987,1.1457526694998064,2.9999999999999916,0.010084488635569697,180.0,0.6692887678574345,0.0
 0.39509915477422203,2.0304749164364115,3.2660248205757556,0.20454014678516885,1.1852974643226661,2.999999999999996,0.009580667013759047,180.0,0.6572905646508009,0.0
 0.4080081514092407,2.0460257732221985,3.2660826387649187,0.21302510847247555,1.224024454227722,3.0,0.009106896197078813,180.0,0.6447634829399528,2.2449991816160876e-12
 0.4206681602248984,2.061762230076253,3.2661433889616096,0.2211878198505095,1.2620044806746953,3.0000000000000044,0.008660915551713262,180.00000000000003,0.6318355515083252,-2.2862809554320175e-12
 0.4330995761289133,2.077682415594305,3.26620703095126,0.22904243037425215,1.29929872838674,3.0000000000000044,0.00824066503870893,180.0,0.6186124952451991,0.0
 0.44532014276976867,2.0937844583720833,3.2662735245193035,0.23660222559726193,1.335960428309306,2.999999999999991,0.007844265439922598,180.0,0.6051817635906143,0.0
 0.4573453986259793,2.110066487005318,3.2663428294511725,0.24387969114395183,1.372036195877938,3.0,0.00746999853094304,180.0,0.591615754337511,0.0
 0.4691890318087585,2.1265266300897387,3.266414905532301,0.2508865711234785,1.4075670954262756,3.000000000000005,0.007116293779079865,180.0,0.577974397680913,-2.4345883444772756e-12
 0.48086316534138507,2.1431630162210746,3.266489712548121,0.2576339214204449,1.4425894960241552,2.9999999999999907,0.006781712873909092,179.99999999999997,0.5643072594232346,2.4681427918047267e-12
 0.49237858881071433,2.159973773995055,3.266567210284065,0.2641321584795201,1.4771357664321432,3.0000000000000147,0.0064649333838194545,180.0,0.5506552523155002,2.5005112483618432e-12
 0.503744948169835,2.17695703200741,3.2666473585255673,0.27039110396032534,1.5112348445095052,3.0000000000000147,0.006164741186147541,180.00000000000003,0.5370520407336824,0.0
 0.514970902536289,2.1941109188538688,3.2667301170580596,0.2764200256620126,1.5449127076088671,2.9999999999999902,0.005880023362189246,180.00000000000003,0.5235252054048156,-5.124097566206287e-12
 0.526064254707351,2.211433563130161,3.266815445666975,0.28222767513599584,1.578192764122053,2.99999999999999,0.005609750204179119,179.99999999999997,0.5100972024786486,2.5913760527042836e-12
 0.5370320605573525,2.2289230934320163,3.2669033041377475,0.2878223222174106,1.611096181672058,3.0000000000000204,0.005352975363253178,180.0,0.4967861663239509,0.0
 0.5478807213266489,2.2465776383551637,3.266993652255809,0.2932117868107384,1.643642163979947,3.0,0.005108825250268468,180.0,0.4836065810539561,0.0
 0.5586160619443732,2.2643953264953334,3.2670864498065924,0.2984034681833257,1.67584818583312,3.00000000000001,0.004876492012295532,180.0,0.47056984199686663,0.0
