# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.910566481465506,4.417509262571969,0.11295670403603471,0,3.0,0.3240071596088379,180.0,0.0,0.0
 0.08951901078720557,1.9225869380441152,4.4175329605289,0.11295670403603471,0.2685570323616167,3.0,0.3240071596088379,180.0,6.0109107945139755,0.0
 0.12670638129805456,1.9346480107032271,4.417603793614319,0.3364866708592876,0.3801191438941636,2.9999999999999987,0.3180887060312034,180.0,7.696879892115448,0.0
 0.15531382187765963,1.9467492538277675,4.417721370650164,0.5566747050213373,0.46594146563297884,3.0,0.3122909325837744,180.0,8.971083789800423,0.0
 0.17949122454047833,1.9588902218026627,4.417885300458373,0.7735722101292277,0.538473673621435,3.0,0.3066110808884403,180.0,10.005890256491313,0.0
 0.20084439257418651,1.9710704690128384,4.4180951918608855,0.9872296661029302,0.6025331777225594,2.9999999999999973,0.30104644283906756,180.0,10.875909967532108,0.0
 0.22019605813202514,1.9832895498432206,4.418350653679639,1.197696638431775,0.6605881743960753,3.0,0.29559436105114584,180.0,11.62240145341725,0.0
 0.238034467033792,1.9955470186787359,4.418651294736572,1.4050217879783213,0.7141034011013759,3.000000000000003,0.2902522287016068,180.0,12.271333800940168,-1.7077335207907439e-12
 0.25467740873657224,2.007842429904309,4.418996723853622,1.6092528810427253,0.7640322262097167,3.0,0.285017489667359,179.99999999999997,12.840452992917434,1.8139999761982563e-12
 0.27034538547490145,2.0201753379048677,4.419386549852731,1.8104367998453654,0.8110361564247042,2.999999999999993,0.27988763817484463,180.0,13.34260117271326,0.0
 0.285198767569906,2.0325452970653366,4.419820381555834,2.008619553204931,0.8555963027097176,2.9999999999999925,0.2748602187856031,180.0,13.787474003019378,0.0
 0.2993584848837221,2.0449518617706426,4.420297827784869,2.2038462875592737,0.898075454651166,3.000000000000004,0.2699328259970515,180.0,14.182634215160808,0.0
 0.31291837845909787,2.0573945864057106,4.420818497361776,2.3961612981353375,0.9387551353772933,2.999999999999992,0.26510310379129426,180.0,14.534135267456126,0.0
 0.32595298551688456,2.0698730253554674,4.421381999108494,2.5856080402713477,0.9778589565506534,3.0,0.2603687452978147,180.0,14.84692514017193,-2.2611322659428042e-12
 0.3385226656981336,2.082386733004839,4.42198794184696,2.772229140958255,1.0155679970944005,3.0,0.2557274923080729,179.99999999999997,15.125118757338265,2.338381828946823e-12
 0.3506771004780193,2.0949352637387517,4.422635934399113,2.956066410432349,1.0520313014340577,3.0000000000000044,0.25117713463717634,180.0,15.372188159150053,0.0
 0.3624577553573579,2.107518171942131,4.423325585586891,3.1371608538755513,1.0873732660720734,2.999999999999995,0.24671550960718677,180.0,15.591099120836619,0.0
 0.3738996574282573,2.1201350119999027,4.424056504232233,3.3155526831938493,1.1216989722847717,3.000000000000005,0.242340501494676,180.0,15.784411732141152,0.0
 0.3850327074640861,2.1327853382969932,4.4248282991570775,3.4912813287938995,1.155098122392258,3.0000000000000098,0.23805004060172097,180.0,15.954356042329199,2.6195220814013243e-12
 0.3958826673221071,2.1454687052183288,4.425640579183362,3.664385451413746,1.187648001966321,2.9999999999999845,0.23384210287864318,180.00000000000003,16.102890011055557,-2.6840157408120143e-12
 0.406471915737545,2.158184667148835,4.4264929531330255,3.834902953947287,1.2194157472126346,2.9999999999999947,0.2297147090633862,180.0,16.231744637062214,0.0
 0.4168200356122956,2.170932778473438,4.427385029828006,4.002870993227947,1.2504601068368864,3.0,0.22566592392376086,180.0,16.34245962159172,0.0
 0.426944276540449,2.1837125935770634,4.428316418090243,4.16832599179556,1.2808328296213465,2.9999999999999947,0.2216938554641074,180.0,16.436411914487497,0.0
 0.436859923497789,2.196523666844638,4.429286726741673,4.331303649585036,1.3105797704933666,3.0,0.21779665442537113,180.0,16.514838844349963,-2.9238425025761834e-12
 0.44658059395297317,2.2093655526610876,4.430295564604237,4.491838955611436,1.339741781858919,2.9999999999999942,0.2139725130431561,179.99999999999997,16.578857037490536,2.97987523156242e-12
 0.45611847967696767,2.2222378054113374,4.4313425404998705,4.649966199469462,1.3683554390309025,3.0,0.21021966466205183,180.0,16.629478078610976,3.0345409152454365e-12
 0.46548454532716677,2.2351399794803144,4.4324272632505135,4.80571898288228,1.3964536359814999,3.0000000000000058,0.2065363827576645,180.00000000000003,16.667621543571595,0.0
 0.4746886928853289,2.2480716292529435,4.4335493416781055,4.959130231012915,1.4240660786559862,3.0,0.20292098010400583,180.00000000000003,16.69412597406082,-6.280203879203744e-12
 0.48373989885796287,2.2610323091141526,4.4347083846045825,5.110232203737238,1.4512196965738882,3.0,0.19937180812973576,179.99999999999997,16.709758170294364,3.191144735534642e-12
 0.4926463295547336,2.2740215734488656,4.435904000851885,5.259056506840763,1.4779389886642003,2.999999999999994,0.19588725584187994,180.0,16.715221096359066,0.0
 0.5014154385767543,2.28703897664201,4.437135799241949,5.405634102961917,1.5042463157302624,2.999999999999994,0.192465749346816,180.0,16.711160692120497,0.0
 0.5100540497569281,2.300084073078511,4.438403388596715,5.54999532255055,1.5301621492707838,2.999999999999987,0.18910575068214378,180.0,16.698171723281035,0.0
 0.5185684281187952,2.313156417143295,4.439706377738121,5.692169874553995,1.5557052843563852,3.000000000000026,0.1858057573526357,180.0,16.6768028828232,0.0
