# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.0,0.0,89.63383180140082,0.8217238912412008,0.0,-1.480976515800582,0.0,0.0,0.0
 0.010226764048313278,0.00005370555201691653,0.008403404736188176,89.63383180140082,0.8217238912412008,0.0,-1.480976515800582,0.0,-69.7913049515317,0.0
 0.020498716292192055,0.00021424781713700288,0.016895352397078522,88.9169388499007,0.8319958434850796,1.0000000000000002,-1.4229780354965902,0.0,-67.89196479895247,0.0
 0.030752792714170175,0.0004807652089642657,0.025475135928263407,88.22076945441401,0.8422499199070578,1.0000000000000053,-1.3673635902254857,0.0,-66.03874548029286,0.0
 0.040990221818866364,0.0008523961411027117,0.0341420482753352,87.54470247939642,0.8524873490117539,0.9999999999999973,-1.314059292581106,0.0,-64.23242179741993,0.0
 0.051212094477275705,0.0013282790271563476,0.042895382383886266,86.88812684324196,0.8627092216701633,1.0000000000000007,-1.2629887458655211,0.0,-62.47344055186795,0.0
 0.06141937579546561,0.0019075522807291804,0.051734431199509,86.25044286061383,0.8729165029883531,0.9999999999999919,-1.2140739761825667,0.0,-60.76196421033885,0.0
 0.07161291596400661,0.002589354315425216,0.06065848766779574,85.63106333771628,0.8831100431568941,1.0000000000000013,-1.1672362274973294,0.0,-59.09791034388639,0.0
 0.08179346018022136,0.003372823544848462,0.06966684473433887,85.02941444837447,0.893290587373109,1.0000000000000082,-1.1223966338249738,0.0,-57.480987077387816,0.0
 0.09196165772621884,0.004257098382602925,0.07875879534473076,84.44493641663266,0.9034587849191065,1.000000000000004,-1.07947678257853,0.0,-55.91072480834465,0.0
 0.10211807027760432,0.005241317242292612,0.0879336324445638,83.87708402943213,0.9136151974704919,0.9999999999999959,-1.0383991813505626,0.0,-54.386504465526464,0.0
 0.11226317951057473,0.00632461853752153,0.09719064897943033,83.32532700082992,0.9237603067034623,1.0,-0.9990876400981269,0.0,-52.90758258095785,0.0
 0.12239739406870619,0.007506140681893684,0.10652913789492274,82.78915020720244,0.9338945212615938,1.0,-0.9614675792520336,0.0,-51.47311344535375,0.0
 0.13252105594501523,0.008785022089013082,0.11594839213663337,82.26805381096078,0.9440181831379029,1.0000000000000042,-0.9254662738154078,0.0,-50.08216860873705,0.0
 0.14263444632974395,0.010160401172483732,0.12544770465015462,81.76155328850682,0.9541315735226316,0.9999999999999972,-0.891013041741124,0.0,-48.73375397653659,0.0
 0.15273779096970885,0.011631416345909633,0.13502636838107887,81.2691793764826,0.9642349181625964,0.9999999999999972,-0.8580393848058244,0.0,-47.42682473738222,0.0
 0.162831265080905,0.013197206022894804,0.14468367627499842,80.7904779488196,0.9743283922737926,1.0000000000000056,-0.8264790888780634,0.0,-46.16029834350258,0.0
 0.17291499785231537,0.014856908617043245,0.15441892127750573,80.32500983567515,0.984412125045203,1.0000000000000027,-0.79626828970422,0.0,-44.933065749106945,0.0
 0.1829890765754963,0.01660966254195896,0.16423139633419312,79.87235059404478,0.9944862037683839,0.9999999999999972,-0.7673455094009791,0.0,-43.64442071765109,0.0
 0.19307651382718619,0.01845460621124596,0.17412039439065297,79.43209023866912,1.0,0.5466003003579901,-0.739651669020739,0.0,-42.187889371639386,0.0
 0.20322770423422767,0.02039087803850825,0.18408520839247766,79.00383294078641,1.0,0.0,-0.7131300807178669,0.0,-40.677412349533405,0.0
 0.21347015121873017,0.022417616437349838,0.19412513128525952,78.58719670132956,1.0,0.0,-0.6877264234011224,0.0,-39.23055245057441,0.0
 0.22380351824257444,0.024533959821374726,0.20423945601459098,78.1818130043096,1.0,0.0,-0.6633887050769572,0.0,-37.84434975580922,0.0
 0.23422744021493666,0.026739046604186932,0.2144274755260644,77.78732645536027,1.0,0.0,-0.6400672142261787,0.0,-36.515974616783836,0.0
 0.2447415247942836,0.02903201519939045,0.22468848276527204,77.40339440974212,1.0,0.0,-0.6177144630931296,0.0,-35.242724322607685,0.0
 0.25534535362505795,0.031412004020589294,0.23502177067780644,77.02968659349501,1.0,0.0,-0.5962851239824958,0.0,-34.02201941178608,0.0
 0.26603848351237913,0.03387815148138747,0.2454266322092599,76.66588472089582,1.0,0.0,-0.575735961291837,0.0,-32.85139972165239,0.0
 0.2768204475379459,0.03642959599538898,0.25590236030522473,76.31168211090746,1.0,0.0,-0.556025759634081,0.0,-31.72852025420234,0.0
 0.2876907561201832,0.03906547597619784,0.2664482479112934,75.9667833048865,1.0,0.0,-0.5371152500912523,0.0,-30.651146924007207,0.0
 0.2986488980215373,0.04178492983741805,0.27706358797305813,75.63090368745398,1.0,0.0,-0.5189670349370913,0.0,-29.617152242880973,0.0
 0.30969434130568735,0.044587095992653605,0.28774767343611146,75.30376911211721,1.0,0.0,-0.5015455123676082,0.0,-28.624510987508327,0.0
 0.3208265342473043,0.047471112855508535,0.2984997972460457,74.98511553294483,1.0,0.0,-0.48481680077172173,0.0,-27.671295886365595,0.0
 0.33204490619686244,0.05043611883958684,0.30931925234845326,74.6746886433653,1.0,0.0,-0.46874866457515874,0.0,-26.75567335743319,0.0
 0.3433488684028785,0.05348125235849251,0.3202053316889264,74.37224352293636,1.0,0.0,-0.45331044079389643,0.0,-25.875899320120162,0.0
 0.35473781479383476,0.056605651825829564,0.3311573282130575,74.07754429276173,1.0,0.0,-0.4384729674745681,0.0,-25.030315101422293,0.0
